application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4909,1,False,3.35,Business,White,580.0,3.0,PE/VC,0
4910,1,False,3.14,Business,Asian,620.0,5.0,Investment Banking,0
4911,1,True,3.28,Business,Unknown,690.0,6.0,Financial Services,0
4912,1,True,3.09,Humanities,Unknown,630.0,3.0,Consulting,0
4913,0,False,3.49,Humanities,Asian,720.0,4.0,Consulting,0
4914,0,False,3.41,Humanities,Asian,680.0,6.0,Nonprofit/Gov,1
4915,1,True,3.21,Humanities,Unknown,700.0,3.0,Financial Services,1
4916,1,False,3.32,Humanities,White,610.0,6.0,Technology,0
4917,1,True,3.27,STEM,Unknown,640.0,7.0,Technology,0
4918,0,False,3.19,Business,Black,620.0,6.0,Other,0
4919,1,False,3.17,Business,White,610.0,5.0,Nonprofit/Gov,0
4920,0,True,3.19,Humanities,Unknown,650.0,6.0,Consulting,0
4921,1,False,3.28,STEM,White,630.0,5.0,Health Care,0
4922,1,False,3.33,Business,Black,690.0,6.0,Consulting,0
4923,0,False,3.34,STEM,Black,610.0,6.0,Consulting,0
4924,0,False,3.19,STEM,Black,570.0,4.0,Investment Banking,0
4925,1,False,3.24,Humanities,White,630.0,5.0,Consulting,0
4926,1,False,3.56,Humanities,Hispanic,670.0,6.0,Consulting,1
4927,1,False,3.27,Humanities,Other,620.0,5.0,Consulting,0
4928,1,False,3.41,Humanities,Asian,670.0,6.0,Financial Services,1
4929,1,False,3.49,Business,Hispanic,690.0,4.0,Nonprofit/Gov,0
4930,0,False,3.27,Humanities,Black,660.0,5.0,Consulting,1
4931,1,False,2.85,Business,Black,570.0,5.0,Consulting,0
4932,0,True,2.99,Humanities,Unknown,570.0,5.0,Consulting,0
4933,1,False,3.2,STEM,Hispanic,630.0,4.0,Financial Services,0
4934,0,False,3.05,Business,Other,680.0,5.0,Consulting,0
4935,0,False,3.31,STEM,Hispanic,600.0,4.0,Consulting,0
4936,1,False,3.15,Humanities,White,580.0,5.0,Consulting,0
4937,1,True,3.13,STEM,Unknown,640.0,7.0,Financial Services,0
4939,1,False,2.97,Humanities,Asian,620.0,6.0,Consulting,0
4940,1,False,3.13,Humanities,White,600.0,5.0,Nonprofit/Gov,0
4941,1,False,3.14,Humanities,Black,580.0,8.0,PE/VC,0
4942,1,False,3.09,Business,White,650.0,5.0,Consulting,0
4943,0,True,3.26,STEM,Unknown,630.0,6.0,Other,0
4944,0,False,3.36,Business,Other,700.0,6.0,Consulting,1
4945,1,False,3.37,Business,White,660.0,6.0,PE/VC,1
4946,1,True,3.42,Humanities,Unknown,650.0,5.0,Consulting,0
4947,0,False,3.51,Business,Black,680.0,4.0,Consulting,0
4948,0,False,3.32,STEM,Asian,660.0,5.0,Investment Banking,0
4949,0,False,3.39,Humanities,Black,710.0,4.0,Consulting,0
4950,1,False,3.26,Humanities,White,660.0,5.0,PE/VC,1
4951,0,True,3.35,Business,Unknown,710.0,5.0,Consulting,0
4952,0,True,3.21,STEM,Unknown,580.0,6.0,Consulting,0
4953,0,False,3.26,STEM,Hispanic,630.0,5.0,Nonprofit/Gov,0
4954,1,False,3.31,STEM,Asian,670.0,6.0,Nonprofit/Gov,0
4955,1,False,3.33,Humanities,Asian,700.0,5.0,Consulting,0
4956,1,False,3.57,STEM,Asian,720.0,7.0,Financial Services,0
4957,1,False,3.28,Humanities,Asian,660.0,5.0,Nonprofit/Gov,0
4958,1,False,3.26,Business,White,630.0,4.0,PE/VC,0
4959,1,True,3.3,Business,Unknown,680.0,5.0,PE/VC,0
4960,1,True,3.12,Humanities,Unknown,650.0,3.0,Consulting,0
4961,0,True,3.04,Business,Unknown,640.0,6.0,PE/VC,0
4962,1,False,3.21,Humanities,Black,600.0,5.0,Consulting,0
4963,1,False,3.13,Humanities,Hispanic,670.0,7.0,PE/VC,0
4964,0,True,3.1,Humanities,Unknown,690.0,6.0,Investment Banking,0
4965,1,False,3.38,Humanities,White,660.0,5.0,Financial Services,1
4966,1,False,3.21,Humanities,Other,610.0,2.0,Nonprofit/Gov,0
4967,0,False,3.18,STEM,White,670.0,5.0,Health Care,0
4968,1,False,3.0,Business,Asian,650.0,5.0,PE/VC,0
4969,1,False,3.13,Humanities,White,630.0,4.0,Technology,0
4970,1,False,3.34,Humanities,Asian,690.0,6.0,Financial Services,0
4971,1,False,3.24,Business,Hispanic,660.0,5.0,Energy,0
4972,1,False,3.0,Business,White,600.0,6.0,Nonprofit/Gov,0
4973,0,False,3.18,STEM,Hispanic,610.0,3.0,PE/VC,0
4974,0,False,3.59,Humanities,White,750.0,3.0,Consulting,1
4975,0,False,3.24,Business,Hispanic,660.0,6.0,Investment Banking,0
4976,0,True,3.18,Humanities,Unknown,680.0,4.0,Consulting,0
4977,1,False,3.42,STEM,Asian,710.0,4.0,Technology,1
4978,1,True,3.28,Business,Unknown,610.0,5.0,PE/VC,0
4979,0,False,2.98,Business,Hispanic,610.0,5.0,CPG,0
4980,1,True,3.09,STEM,Unknown,590.0,2.0,Technology,0
4981,1,False,3.16,Humanities,Black,610.0,5.0,Other,0
4982,1,False,3.26,STEM,Asian,610.0,4.0,Financial Services,0
4983,0,False,3.24,STEM,Asian,690.0,6.0,Consulting,0
4984,0,True,3.19,Business,Unknown,650.0,5.0,Other,0
4985,0,False,3.26,STEM,Asian,610.0,6.0,PE/VC,0
4986,1,False,3.31,Humanities,Asian,640.0,4.0,Consulting,0
4987,1,False,3.55,STEM,White,720.0,5.0,PE/VC,0
4988,1,False,3.45,Humanities,Black,690.0,5.0,Financial Services,1
4989,0,False,2.92,Humanities,White,570.0,6.0,PE/VC,0
4990,0,True,3.44,STEM,Unknown,650.0,4.0,Health Care,0
4991,1,False,3.37,Humanities,Hispanic,650.0,3.0,PE/VC,0
4992,0,False,3.2,Business,White,720.0,6.0,Consulting,0
4993,0,True,3.46,STEM,Unknown,630.0,6.0,Nonprofit/Gov,0
4994,1,False,3.31,Business,White,630.0,5.0,Consulting,0
4995,0,False,3.29,Business,Asian,670.0,5.0,Financial Services,0
4996,1,False,3.38,Business,Other,680.0,7.0,Consulting,0
4997,0,False,3.18,STEM,Hispanic,580.0,5.0,Consulting,0
4998,0,True,3.27,Business,Unknown,600.0,5.0,Financial Services,0
4999,0,True,3.14,STEM,Unknown,590.0,5.0,Nonprofit/Gov,0
5000,0,False,3.1,Humanities,White,580.0,6.0,Consulting,0
5001,1,True,3.35,STEM,Unknown,760.0,5.0,PE/VC,1
5002,0,False,3.36,Business,Hispanic,650.0,4.0,Nonprofit/Gov,0
5003,0,False,3.35,STEM,Black,710.0,3.0,Consulting,1
5004,0,False,3.3,Humanities,Black,620.0,6.0,Investment Banking,0
5005,1,False,3.06,Humanities,Other,580.0,5.0,Technology,0
5006,0,False,3.39,Business,Other,780.0,5.0,Other,0
5007,0,False,3.03,STEM,Other,610.0,7.0,Technology,0
5008,1,True,3.35,Business,Unknown,570.0,6.0,Consulting,0
5009,1,False,3.31,STEM,Hispanic,670.0,6.0,Technology,0
5010,1,True,3.07,STEM,Unknown,590.0,3.0,Investment Banking,0
5011,1,False,3.4,Business,Asian,590.0,6.0,Consulting,0
5012,1,False,3.45,Business,Asian,590.0,6.0,Nonprofit/Gov,0
5013,0,False,3.22,Humanities,White,600.0,4.0,Consulting,0
5014,1,False,3.25,Humanities,Other,710.0,6.0,Consulting,1
5015,0,True,3.32,Business,Unknown,650.0,6.0,Technology,0
5016,0,True,3.3,Humanities,Unknown,670.0,5.0,Technology,1
5017,1,True,3.14,STEM,Unknown,730.0,5.0,Technology,0
5018,0,True,3.14,Business,Unknown,650.0,4.0,Investment Management,0
5019,1,False,3.34,Business,Asian,700.0,6.0,PE/VC,1
5020,1,False,3.22,Humanities,White,630.0,4.0,Consulting,0
5021,0,False,3.15,Business,White,570.0,5.0,Technology,0
5022,1,True,3.29,STEM,Unknown,670.0,4.0,Consulting,1
5023,1,False,3.06,Business,Black,620.0,5.0,Nonprofit/Gov,0
5024,0,False,3.19,STEM,Asian,670.0,4.0,Consulting,0
5025,0,False,2.98,Humanities,White,590.0,8.0,Nonprofit/Gov,0
5026,0,False,3.35,Humanities,Asian,610.0,4.0,PE/VC,0
5027,1,False,3.44,Humanities,Asian,690.0,5.0,Other,1
5028,0,True,3.43,STEM,Unknown,640.0,4.0,Financial Services,0
5029,0,False,3.33,STEM,Asian,700.0,6.0,Investment Banking,0
5030,1,False,3.14,Business,Asian,570.0,5.0,PE/VC,0
5031,1,True,2.87,Humanities,Unknown,590.0,5.0,Technology,0
5032,1,False,3.28,Business,Hispanic,690.0,7.0,Investment Management,0
5033,0,False,3.22,Business,White,600.0,4.0,Other,0
5034,1,False,3.3,Business,Hispanic,660.0,4.0,Technology,0
5035,0,True,3.06,Humanities,Unknown,600.0,4.0,Other,0
5036,0,True,3.14,Humanities,Unknown,650.0,3.0,Consulting,0
5037,0,True,3.49,Humanities,Unknown,630.0,7.0,Consulting,0
5038,1,False,3.01,STEM,Asian,600.0,6.0,PE/VC,0
5039,0,False,3.35,STEM,White,650.0,5.0,PE/VC,0
5040,1,False,3.32,Humanities,Hispanic,680.0,5.0,Consulting,0
5041,1,True,3.38,Humanities,Unknown,740.0,3.0,Consulting,0
5042,0,False,3.31,Humanities,Asian,640.0,6.0,Technology,0
5043,1,False,3.3,Business,White,660.0,6.0,Consulting,0
5044,0,False,3.22,Business,Asian,710.0,4.0,PE/VC,1
5045,1,False,3.1,STEM,Hispanic,610.0,5.0,PE/VC,0
5046,1,False,3.43,STEM,Asian,630.0,5.0,Consulting,0
5047,0,False,3.33,Humanities,Black,570.0,5.0,Consulting,0
5048,0,False,3.21,STEM,Black,650.0,5.0,Investment Banking,0
5049,1,True,3.05,Humanities,Unknown,600.0,6.0,Technology,0
5050,1,False,3.54,Humanities,Asian,710.0,6.0,Nonprofit/Gov,0
5051,0,False,3.28,Business,Hispanic,650.0,6.0,Consulting,0
5052,0,True,3.37,STEM,Unknown,740.0,6.0,PE/VC,0
5053,0,False,3.37,Business,Asian,640.0,4.0,Media/Entertainment,0
5054,1,True,3.31,Humanities,Unknown,660.0,4.0,CPG,0
5055,1,False,3.34,Humanities,Black,710.0,5.0,Investment Banking,0
5056,0,False,3.39,STEM,White,690.0,5.0,Technology,1
5057,1,False,3.07,Business,Asian,600.0,6.0,Financial Services,0
5058,1,True,3.44,Humanities,Unknown,660.0,4.0,PE/VC,0
5059,0,False,3.19,Humanities,Other,640.0,4.0,Financial Services,0
5060,1,True,3.38,Humanities,Unknown,620.0,5.0,PE/VC,0
5061,1,False,3.2,Humanities,Asian,600.0,5.0,PE/VC,0
5062,0,False,3.07,Business,White,620.0,5.0,Financial Services,0
5063,0,False,3.36,Business,Black,580.0,6.0,Financial Services,0
5064,0,False,3.13,Humanities,Asian,650.0,5.0,PE/VC,0
5065,1,False,3.27,Humanities,Black,670.0,5.0,Nonprofit/Gov,0
5066,1,False,3.13,STEM,White,580.0,4.0,Technology,0
5067,1,False,3.44,Humanities,White,650.0,5.0,Technology,0
5068,0,False,3.34,Humanities,Black,740.0,4.0,Consulting,1
5069,1,True,3.17,Business,Unknown,620.0,3.0,Consulting,0
5070,1,False,3.31,Business,Black,630.0,6.0,Investment Banking,0
5071,1,True,3.11,Humanities,Unknown,600.0,5.0,Nonprofit/Gov,0
5072,1,True,3.21,STEM,Unknown,650.0,5.0,PE/VC,0
5073,0,False,3.23,Business,Black,650.0,4.0,PE/VC,0
5074,1,False,3.18,Humanities,Hispanic,640.0,4.0,PE/VC,0
5075,1,False,3.25,STEM,Asian,640.0,4.0,Nonprofit/Gov,0
5076,1,True,3.3,Humanities,Unknown,690.0,6.0,Nonprofit/Gov,0
5077,0,False,3.08,STEM,Black,590.0,6.0,Nonprofit/Gov,0
5078,0,True,3.16,Business,Unknown,620.0,6.0,Nonprofit/Gov,0
5079,1,False,3.15,Humanities,Asian,680.0,5.0,PE/VC,0
5080,1,True,3.19,Business,Unknown,570.0,5.0,Consulting,0
5081,1,False,3.52,STEM,Asian,700.0,5.0,Investment Banking,0
5082,0,True,3.25,Business,Unknown,640.0,5.0,Technology,0
5083,0,False,3.27,Humanities,Black,650.0,5.0,PE/VC,0
5084,0,True,3.43,Business,Unknown,620.0,4.0,CPG,0
5085,1,False,3.48,Humanities,Other,750.0,4.0,Investment Banking,1
5086,1,True,3.11,STEM,Unknown,630.0,6.0,Technology,0
5087,1,False,3.13,STEM,Asian,610.0,5.0,Consulting,0
5088,1,False,3.33,Humanities,Other,680.0,6.0,Consulting,0
5089,1,True,3.28,Humanities,Unknown,660.0,6.0,Other,0
5090,0,False,3.27,Humanities,Hispanic,620.0,6.0,PE/VC,0
5091,1,False,3.02,STEM,Hispanic,650.0,5.0,Financial Services,0
5092,0,True,3.3,Business,Unknown,670.0,5.0,Technology,0
5094,0,True,3.5,Humanities,Unknown,720.0,7.0,Other,0
5095,0,False,3.38,Humanities,White,780.0,6.0,Consulting,1
5096,0,True,3.45,Humanities,Unknown,670.0,4.0,Nonprofit/Gov,0
5097,1,True,3.32,Humanities,Unknown,600.0,4.0,Consulting,0
5098,1,False,3.45,Humanities,Asian,650.0,5.0,PE/VC,0
5099,0,True,2.91,STEM,Unknown,590.0,5.0,Investment Management,0
5100,0,False,3.09,Business,Asian,590.0,6.0,Technology,0
5101,1,False,3.27,Business,Asian,650.0,5.0,Investment Banking,0
5102,1,False,3.42,Humanities,Other,590.0,5.0,Consulting,0
5103,1,False,3.11,Business,Black,590.0,5.0,Consulting,0
5104,1,False,3.25,Humanities,White,640.0,5.0,Consulting,0
5105,1,False,3.22,Humanities,Black,610.0,4.0,Investment Banking,0
5106,0,False,3.27,Business,White,600.0,6.0,Consulting,0
5107,0,True,2.94,Humanities,Unknown,590.0,5.0,Investment Banking,0
5108,1,False,3.08,STEM,Other,670.0,5.0,Technology,0
5109,0,True,3.18,Humanities,Unknown,600.0,4.0,Consulting,0
5110,1,False,3.34,Business,Asian,730.0,5.0,Consulting,0
5111,1,True,3.51,Business,Unknown,680.0,5.0,Other,0
5112,0,False,3.25,Humanities,White,600.0,4.0,Investment Banking,0
5113,0,False,3.11,Business,Asian,600.0,5.0,Consulting,0
5114,1,True,3.05,STEM,Unknown,600.0,6.0,Investment Banking,0
5115,1,True,3.54,STEM,Unknown,670.0,5.0,Technology,1
5116,1,False,3.28,Humanities,Asian,600.0,5.0,Health Care,0
5117,0,True,2.99,Business,Unknown,590.0,7.0,Other,0
5118,1,True,3.23,Humanities,Unknown,570.0,6.0,Consulting,0
5119,0,False,3.31,STEM,White,710.0,5.0,Investment Banking,0
5120,1,False,3.38,STEM,Hispanic,670.0,4.0,Consulting,0
5121,1,False,3.28,Business,Hispanic,630.0,5.0,Consulting,0
5122,0,False,3.38,Business,White,740.0,5.0,Consulting,0
5123,1,False,3.24,Business,Other,640.0,6.0,Nonprofit/Gov,0
5124,1,False,3.49,Humanities,Other,710.0,5.0,Financial Services,0
5125,0,False,3.03,Humanities,Black,620.0,4.0,Technology,0
5126,1,True,3.31,Humanities,Unknown,690.0,4.0,Investment Banking,0
5127,0,False,3.21,Business,Asian,580.0,4.0,Consulting,0
5128,1,True,3.24,STEM,Unknown,680.0,6.0,Consulting,0
5129,1,False,3.3,Humanities,White,720.0,5.0,PE/VC,0
5130,1,False,3.44,STEM,Black,770.0,5.0,Investment Banking,0
5131,0,False,3.44,Humanities,Asian,730.0,7.0,Technology,1
5132,0,True,3.48,Humanities,Unknown,690.0,5.0,Nonprofit/Gov,0
5133,1,False,3.4,Humanities,Asian,670.0,5.0,Consulting,0
5134,1,False,3.62,Humanities,Asian,700.0,6.0,Technology,1
5135,1,False,3.35,Humanities,Hispanic,750.0,4.0,Consulting,1
5136,0,False,3.06,STEM,White,610.0,5.0,Retail,0
5137,0,False,3.13,Business,Asian,650.0,7.0,Other,0
5138,0,False,3.24,Business,Asian,610.0,6.0,Real Estate,0
5139,1,False,3.28,STEM,White,640.0,4.0,Health Care,0
5140,1,False,3.31,Humanities,Black,700.0,6.0,Investment Banking,0
5141,1,False,3.33,Humanities,White,600.0,5.0,Financial Services,0
5142,0,False,3.51,STEM,White,730.0,3.0,Financial Services,1
5143,1,False,3.19,STEM,Black,700.0,5.0,Technology,0
5144,1,False,3.41,Humanities,Black,730.0,5.0,PE/VC,1
5145,1,False,3.05,Humanities,White,670.0,5.0,PE/VC,0
5146,1,False,3.42,Business,White,670.0,4.0,CPG,0
5147,1,False,3.44,Humanities,Black,740.0,5.0,Technology,0
5148,1,True,3.35,Humanities,Unknown,660.0,7.0,Financial Services,0
5149,0,True,3.41,Business,Unknown,710.0,6.0,Other,0
5150,0,True,3.15,Humanities,Unknown,600.0,4.0,PE/VC,0
5151,1,False,3.43,STEM,Black,780.0,6.0,Financial Services,0
5152,1,False,3.08,STEM,Asian,600.0,6.0,Nonprofit/Gov,0
5153,1,True,3.48,Humanities,Unknown,700.0,4.0,Consulting,0
5154,1,False,3.42,Business,Black,650.0,5.0,Real Estate,0
5155,0,False,3.17,Humanities,White,610.0,4.0,Technology,0
5156,0,False,3.08,Business,Asian,620.0,4.0,Investment Banking,0
5157,1,False,3.04,Humanities,Hispanic,610.0,7.0,Nonprofit/Gov,0
5158,0,False,3.25,Humanities,Asian,630.0,6.0,Consulting,0
5159,1,True,3.41,Humanities,Unknown,630.0,4.0,PE/VC,0
5160,0,True,3.57,Humanities,Unknown,760.0,4.0,Investment Banking,0
5161,0,True,3.35,Business,Unknown,630.0,5.0,Consulting,0
5162,0,True,3.0,Business,Unknown,650.0,4.0,Financial Services,0
5163,0,False,3.49,Business,Black,640.0,5.0,Consulting,0
5164,1,False,3.2,Business,Asian,620.0,4.0,Other,0
5165,1,False,2.93,Humanities,White,590.0,7.0,Financial Services,0
5166,0,False,3.41,Humanities,Asian,730.0,5.0,Technology,1
5167,0,False,3.25,STEM,Black,720.0,6.0,Consulting,0
5168,0,True,3.19,STEM,Unknown,630.0,5.0,PE/VC,0
5169,1,True,3.29,STEM,Unknown,660.0,6.0,Technology,0
5170,1,True,3.25,Business,Unknown,670.0,4.0,PE/VC,0
5171,0,False,3.33,Business,White,670.0,4.0,Consulting,0
5172,0,False,3.24,STEM,Asian,660.0,4.0,Technology,0
5173,0,False,3.57,STEM,Hispanic,690.0,4.0,PE/VC,0
5174,0,True,3.27,STEM,Unknown,670.0,6.0,Financial Services,1
5175,0,False,3.36,Humanities,Hispanic,600.0,5.0,CPG,0
5176,0,False,3.24,Business,White,590.0,6.0,Other,0
5177,1,False,3.26,STEM,White,690.0,6.0,PE/VC,0
5178,0,False,3.39,STEM,Asian,650.0,4.0,Energy,0
5179,1,False,3.41,Humanities,Asian,670.0,7.0,Technology,0
5180,1,False,3.31,Humanities,Asian,610.0,5.0,CPG,0
5181,0,True,3.5,STEM,Unknown,740.0,4.0,Nonprofit/Gov,0
5182,0,False,3.52,Humanities,Hispanic,740.0,4.0,Technology,0
5183,1,False,3.28,STEM,Black,660.0,6.0,Other,0
5184,0,False,3.41,STEM,Black,680.0,5.0,Consulting,0
5185,0,True,3.26,STEM,Unknown,700.0,3.0,Consulting,0
5186,0,True,3.47,Humanities,Unknown,680.0,4.0,PE/VC,0
5187,1,False,3.27,Business,Asian,620.0,5.0,Investment Banking,0
5188,1,True,3.32,Humanities,Unknown,740.0,7.0,Consulting,0
5189,1,True,3.1,Humanities,Unknown,620.0,5.0,Consulting,0
5190,1,False,3.17,Business,Black,570.0,4.0,Consulting,0
5191,0,False,3.14,Humanities,Asian,620.0,6.0,Investment Banking,0
5192,1,False,3.26,STEM,Other,650.0,4.0,Health Care,0
5193,1,True,3.24,Business,Unknown,630.0,5.0,Nonprofit/Gov,0
5194,1,True,3.24,Business,Unknown,740.0,4.0,Consulting,1
5195,1,True,3.31,STEM,Unknown,650.0,6.0,Health Care,0
5196,1,False,3.37,Business,Black,650.0,3.0,Nonprofit/Gov,0
5197,0,False,3.15,Humanities,White,620.0,5.0,Investment Banking,0
5198,1,False,3.4,Humanities,Black,720.0,5.0,Consulting,0
5199,1,False,3.09,Humanities,Black,600.0,4.0,Investment Banking,0
5200,0,True,3.36,Humanities,Unknown,650.0,5.0,Technology,0
5201,0,False,3.19,Humanities,Hispanic,590.0,5.0,Investment Banking,0
5202,1,True,3.3,Humanities,Unknown,700.0,6.0,Consulting,0
5203,1,False,3.29,STEM,White,670.0,5.0,Nonprofit/Gov,0
5204,0,False,3.53,Humanities,White,690.0,6.0,PE/VC,0
5205,0,False,3.19,Business,Black,700.0,5.0,Technology,0
5206,1,False,3.22,Humanities,Asian,660.0,6.0,Consulting,0
5207,1,False,3.12,STEM,Black,660.0,6.0,Financial Services,0
5208,1,False,3.03,Humanities,Hispanic,590.0,6.0,Other,0
5209,0,True,3.25,STEM,Unknown,700.0,5.0,PE/VC,0
5210,1,False,3.04,Business,Other,570.0,4.0,Other,0
5211,1,False,3.32,Humanities,White,650.0,7.0,Real Estate,0
5212,1,True,3.24,Business,Unknown,660.0,4.0,Real Estate,0
5213,1,False,3.05,Humanities,Asian,590.0,6.0,Real Estate,0
5214,1,False,3.21,Business,White,750.0,4.0,Consulting,1
5215,1,False,3.35,Humanities,Asian,610.0,6.0,Real Estate,0
5216,1,True,3.38,Humanities,Unknown,700.0,3.0,Consulting,0
5217,1,False,3.21,Business,White,640.0,5.0,Technology,0
5218,1,False,2.89,Humanities,Black,570.0,5.0,PE/VC,0
5219,1,False,3.19,Humanities,Black,650.0,5.0,PE/VC,0
5220,0,False,3.24,Business,Black,690.0,5.0,Technology,0
5221,0,False,3.31,Business,Hispanic,660.0,5.0,PE/VC,1
5222,0,False,3.18,STEM,White,640.0,4.0,Consulting,0
5223,0,False,3.35,Business,White,670.0,5.0,Nonprofit/Gov,1
5224,0,True,3.05,STEM,Unknown,630.0,6.0,Health Care,0
5225,1,True,3.39,Business,Unknown,660.0,6.0,PE/VC,0
5226,1,False,3.29,Humanities,Asian,660.0,5.0,Health Care,0
5227,1,True,3.27,Humanities,Unknown,660.0,5.0,Health Care,1
5228,0,False,3.04,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,0
5229,0,False,2.98,Humanities,White,640.0,5.0,Health Care,0
5230,0,False,3.07,STEM,White,640.0,5.0,Technology,0
5231,1,True,3.48,Humanities,Unknown,760.0,5.0,Consulting,1
5232,1,False,3.55,Business,White,710.0,4.0,PE/VC,0
5233,1,True,3.11,Business,Unknown,590.0,4.0,Consulting,0
5234,0,False,3.27,STEM,Hispanic,570.0,8.0,Nonprofit/Gov,0
5235,0,True,3.18,Business,Unknown,620.0,4.0,Consulting,0
5236,0,False,3.26,Humanities,Asian,680.0,6.0,Technology,1
5237,1,True,2.96,Humanities,Unknown,570.0,4.0,Technology,0
5238,1,True,3.32,Business,Unknown,690.0,4.0,Investment Banking,0
5239,0,True,3.34,STEM,Unknown,680.0,5.0,Other,0
5240,1,False,3.31,STEM,Hispanic,660.0,5.0,PE/VC,1
5241,1,True,3.29,Humanities,Unknown,650.0,3.0,Consulting,0
5242,1,True,3.13,Humanities,Unknown,670.0,5.0,Consulting,0
5243,1,False,3.38,Business,Black,670.0,5.0,CPG,0
5244,1,True,3.13,Business,Unknown,590.0,5.0,Investment Banking,0
5245,0,True,3.27,Humanities,Unknown,610.0,4.0,Consulting,0
5246,1,True,3.18,Humanities,Unknown,600.0,7.0,Nonprofit/Gov,0
5247,1,True,3.24,Business,Unknown,630.0,7.0,Investment Banking,0
5248,1,False,3.63,STEM,White,780.0,7.0,Investment Banking,0
5249,1,True,3.01,Business,Unknown,660.0,5.0,Consulting,0
5250,0,True,3.17,STEM,Unknown,660.0,5.0,Nonprofit/Gov,0
5251,0,False,3.38,Business,Hispanic,720.0,5.0,Financial Services,1
5252,0,False,3.13,Humanities,White,590.0,4.0,Nonprofit/Gov,0
5253,0,False,3.38,Business,Asian,710.0,5.0,Financial Services,1
5254,1,False,3.38,Humanities,Asian,690.0,4.0,PE/VC,0
5255,1,True,3.4,Business,Unknown,670.0,5.0,Other,0
5256,1,False,3.23,Humanities,White,610.0,4.0,Financial Services,0
5257,0,True,3.39,Humanities,Unknown,680.0,6.0,Investment Banking,0
5258,1,False,3.26,STEM,Black,590.0,6.0,Consulting,0
5259,0,True,3.17,STEM,Unknown,610.0,4.0,Investment Management,0
5260,1,False,3.23,Humanities,Asian,620.0,5.0,Investment Banking,0
5261,1,False,3.28,Humanities,Black,740.0,3.0,Consulting,0
5262,0,False,3.48,STEM,Black,750.0,6.0,PE/VC,1
5263,1,False,3.12,Business,Other,610.0,4.0,Consulting,0
5264,0,False,3.31,Business,White,650.0,7.0,Investment Banking,0
5265,0,False,3.18,Business,White,670.0,5.0,Other,0
5266,0,True,3.12,STEM,Unknown,570.0,4.0,Consulting,0
5267,1,True,3.05,Humanities,Unknown,620.0,4.0,Financial Services,0
5268,1,True,3.42,STEM,Unknown,650.0,4.0,Consulting,0
5269,0,False,3.48,Humanities,Hispanic,630.0,6.0,Other,0
5270,1,True,3.35,Business,Unknown,680.0,5.0,Consulting,0
5271,0,False,3.57,Humanities,Black,710.0,4.0,Technology,0
5272,1,True,3.32,Business,Unknown,600.0,5.0,Consulting,0
5273,1,False,2.95,Humanities,White,630.0,4.0,Financial Services,0
5274,1,False,3.44,Business,White,750.0,3.0,PE/VC,1
5275,0,False,3.35,Humanities,Hispanic,670.0,3.0,Nonprofit/Gov,1
5276,0,False,3.15,Humanities,Asian,640.0,5.0,PE/VC,0
5277,0,False,3.33,Business,White,660.0,5.0,Technology,0
5278,0,False,3.27,Business,Black,700.0,4.0,Technology,0
5279,1,False,3.49,STEM,Other,700.0,6.0,Nonprofit/Gov,0
5280,1,False,3.24,Business,Asian,710.0,5.0,Nonprofit/Gov,0
5281,1,False,3.07,Humanities,White,600.0,5.0,Financial Services,0
5282,1,True,3.04,Humanities,Unknown,590.0,6.0,Investment Management,0
5283,1,False,3.21,Humanities,White,620.0,3.0,Consulting,0
5284,0,False,3.28,STEM,Hispanic,600.0,5.0,Investment Banking,0
5285,1,False,3.29,Humanities,Asian,670.0,7.0,Financial Services,1
5286,1,True,3.25,STEM,Unknown,620.0,4.0,Investment Banking,0
5287,1,True,3.54,Humanities,Unknown,700.0,5.0,Consulting,0
